1	42	1	0	0.0157606	0.180024	53.7624	1096.63	0.144262	-0.125182	717.768	8.14304	-3.4432	-1197.6	
1	43	1	0	0.0161373	0.18431	55.0425	1096.39	0.152966	-0.128863	716.488	8.87704	-2.84219	-1197.36	
1	44	1	0	0.0165141	0.188597	56.3227	1096.17	0.162457	-0.131901	715.208	8.13379	-2.68199	-1197.15	
1	45	1	0	0.016891	0.192884	57.6028	1095.89	0.171154	-0.134769	713.928	8.24988	-2.56232	-1196.86	
1	46	1	0	0.017268	0.197171	58.883	1095.73	0.179978	-0.13751	712.648	8.72434	-2.77598	-1196.69	
1	47	1	0	0.017645	0.201457	60.1631	1095.53	0.189311	-0.140479	711.368	8.1991	-3.38297	-1196.5	
1	48	1	0	0.018022	0.205744	61.4433	1095.3	0.198083	-0.144099	710.087	8.04651	-2.95251	-1196.27	
1	49	1	0	0.0183992	0.210031	62.7235	1095.06	0.206693	-0.147258	708.807	10.8009	-4.01152	-1196	
1	50	1	0	0.0187764	0.214318	64.0037	1094.64	0.218254	-0.151552	707.527	10.7268	-1.64868	-1195.59	
1	51	1	0	0.0191538	0.218605	65.2839	1094.37	0.229739	-0.153317	706.247	9.80405	-0.310266	-1195.32	
1	52	1	0	0.0195312	0.222892	66.564	1094.16	0.240239	-0.153649	704.967	9.89101	-1.28196	-1195.11	
1	53	1	0	0.0199087	0.227179	67.8442	1093.88	0.250834	-0.155022	703.687	10.3289	-0.000981032	-1194.83	
1	54	1	0	0.0202864	0.231466	69.1244	1093.69	0.2619	-0.155023	702.407	10.4186	0.553015	-1194.63	
1	55	1	0	0.020664	0.235752	70.4046	1093.48	0.273065	-0.154431	701.126	9.64134	0.550787	-1194.43	
1	56	1	0	0.0210418	0.240039	71.6849	1093.12	0.283398	-0.153841	699.846	9.1991	0.386268	-1194.07	
1	57	1	0	0.021274	0.242674	72.4716	1092.52	0.289459	-0.153586	699.06	7.45412	1.98022	-1193.49	
1	58	1	0	0.021652	0.246961	73.7518	1092.35	0.297454	-0.151462	697.779	7.86084	2.95202	-1193.31	
1	59	1	0	0.0220301	0.251248	75.032	1092.15	0.305888	-0.148295	696.499	7.56438	2.68797	-1193.12	
1	60	1	0	0.0224083	0.255535	76.3123	1091.95	0.314004	-0.145411	695.219	8.15452	2.2415	-1192.91	
1	61	1	0	0.0227865	0.259822	77.5925	1091.75	0.322755	-0.143005	693.939	8.9678	2.36259	-1192.7	
1	62	1	0	0.0231648	0.26411	78.8727	1091.53	0.332381	-0.140469	692.659	9.63901	3.36157	-1192.47	
1	63	1	0	0.0235432	0.268397	80.153	1091.32	0.342729	-0.13686	691.378	10.5629	3.24332	-1192.26	
1	64	1	0	0.0239216	0.272684	81.4332	1090.75	0.354071	-0.133378	690.098	10.6886	3.35838	-1191.68	
1	65	1	0	0.0243002	0.276971	82.7135	1090.59	0.365554	-0.12977	688.818	10.3396	2.6518	-1191.52	
1	66	1	0	0.0246789	0.281258	83.9938	1090.28	0.376663	-0.126921	687.538	10.4703	3.69002	-1191.21	
1	67	1	0	0.0250577	0.285546	85.274	1090.09	0.387916	-0.122955	686.258	9.97718	4.31636	-1191.02	
1	68	1	0	0.0254365	0.289833	86.5543	1089.91	0.39864	-0.118316	684.977	10.0717	4.53252	-1190.84	
1	69	1	0	0.0258154	0.29412	87.8346	1089.68	0.409468	-0.113443	683.697	11.7012	4.35984	-1190.6	
1	70	1	0	0.0261944	0.298408	89.1149	1089.51	0.42205	-0.108755	682.417	12.0749	3.62499	-1190.42	
1	71	1	0	0.0265734	0.302695	90.3952	1089.32	0.435036	-0.104856	681.137	11.9315	4.0575	-1190.23	
1	72	1	0	0.0269525	0.306983	91.6755	1089.06	0.447869	-0.100492	679.856	12.0737	4.69665	-1189.96	
1	73	1	0	0.0273316	0.31127	92.9558	1088.87	0.460859	-0.0954392	678.576	12.4957	4.32666	-1189.77	
1	74	1	0	0.0277109	0.315557	94.2361	1088.64	0.474304	-0.0907836	677.296	12.291	4.32215	-1189.54	
1	75	1	0	0.0280902	0.319845	95.5164	1088.45	0.487532	-0.0861319	676.016	13.3168	4.04985	-1189.34	
1	76	1	0	0.0284695	0.324132	96.7967	1088.23	0.501867	-0.0817726	674.736	10.5908	7.53065	-1189.14	
1	77	1	0	0.028849	0.32842	98.077	1088.06	0.513269	-0.073665	673.455	10.2566	7.3469	-1188.97	
1	78	1	0	0.0292285	0.332707	99.3573	1087.85	0.524313	-0.0657541	672.175	10.3626	7.46404	-1188.76	
1	79	1	0	0.029608	0.336995	100.638	1087.66	0.535473	-0.0577156	670.895	9.96817	7.0395	-1188.57	
1	80	1	0	0.0299877	0.341282	101.918	1087.33	0.54621	-0.050133	669.615	8.84398	7.74751	-1188.25	
1	81	1	0	0.0303674	0.34557	103.198	1087.15	0.555739	-0.0417855	668.334	9.3806	7.9377	-1188.05	
1	82	1	0	0.0307472	0.349858	104.479	1086.95	0.565848	-0.0332317	667.054	8.34763	8.42178	-1187.86	
1	83	1	0	0.0311271	0.354145	105.759	1086.71	0.574845	-0.0241547	665.774	8.18849	9.94785	-1187.61	
1	84	1	0	0.031507	0.358433	107.039	1086.49	0.583672	-0.0134307	664.493	7.90015	10.1578	-1187.39	
1	85	1	0	0.031887	0.36272	108.32	1086.31	0.59219	-0.00247826	663.213	8.29619	11.2221	-1187.19	
1	86	1	0	0.0322671	0.367008	109.6	1086.08	0.601137	0.00962365	661.933	7.93179	10.2322	-1186.98	
1	87	1	0	0.0326472	0.371296	110.88	1085.9	0.609692	0.0206601	660.653	7.53593	10.559	-1186.8	
1	88	1	0	0.0330274	0.375584	112.161	1085.65	0.617822	0.0320509	659.372	8.46019	11.9396	-1186.52	
1	89	1	0	0.0334077	0.379871	113.441	1085.46	0.626951	0.0449339	658.092	8.55252	10.6811	-1186.34	
1	90	1	0	0.033788	0.384159	114.721	1085.27	0.63618	0.0564608	656.812	8.73056	10.7944	-1186.15	
1	91	1	0	0.0341685	0.388447	116.002	1084.87	0.645604	0.0681119	655.532	7.44762	10.5107	-1185.76	
1	92	1	0	0.034549	0.392735	117.282	1084.69	0.653645	0.0794607	654.251	6.51279	9.65214	-1185.59	
1	93	1	0	0.0349296	0.397022	118.563	1084.52	0.660678	0.0898841	652.971	6.58167	9.7047	-1185.42	
1	94	1	0	0.0353102	0.40131	119.843	1084.34	0.667787	0.100366	651.691	6.8911	10.9843	-1185.23	
1	95	1	0	0.035691	0.405598	121.123	1084.15	0.675231	0.112231	650.41	6.73675	10.8113	-1185.04	
1	96	1	0	0.0360717	0.409886	122.404	1083.86	0.682509	0.123912	649.13	6.56593	10.4142	-1184.76	
1	97	1	0	0.0364526	0.414174	123.684	1083.66	0.689605	0.135166	647.85	6.08187	10.3478	-1184.55	
1	98	1	0	0.0368335	0.418462	124.965	1083.43	0.696179	0.146351	646.569	6.56396	9.78818	-1184.32	
1	99	1	0	0.0372146	0.42275	126.245	1083.22	0.703275	0.156933	645.289	5.55203	9.71713	-1184.12	
1	100	1	0	0.0375956	0.427038	127.525	1083.01	0.709278	0.167439	644.009	6.27379	9.51479	-1183.91	
1	101	1	0	0.0379768	0.431326	128.806	1082.84	0.716063	0.177729	642.728	6.5871	11.2635	-1183.72	
1	102	1	0	0.038358	0.435614	130.086	1082.66	0.723188	0.189912	641.448	6.01508	11.883	-1183.54	
1	103	1	0	0.0387393	0.439902	131.367	1082.47	0.729695	0.202767	640.167	5.62963	12.4288	-1183.34	
1	104	1	0	0.0391206	0.44419	132.647	1082.28	0.735786	0.216215	638.887	5.0923	12.4185	-1183.15	
1	105	1	0	0.039502	0.448478	133.928	1082.08	0.741297	0.229654	637.607	5.53379	12.0657	-1182.95	
1	106	1	0	0.0398835	0.452766	135.208	1081.86	0.747286	0.242713	636.326	5.87962	11.6617	-1182.74	
1	107	1	0	0.040265	0.457054	136.488	1081.59	0.753651	0.255337	635.046	6.2493	10.7617	-1182.47	
1	108	1	0	0.0406466	0.461342	137.769	1081.36	0.760418	0.26699	633.766	6.32262	11.385	-1182.24	
1	109	1	0	0.0410283	0.465631	139.049	1081.12	0.767265	0.27932	632.485	6.1246	11.7283	-1181.99	
1	110	1	0	0.0414101	0.469919	140.33	1080.86	0.7739	0.292024	631.205	6.05744	12.5483	-1181.72	
1	111	1	0	0.0417919	0.474207	141.61	1080.67	0.780463	0.30562	629.925	7.40243	12.594	-1181.53	
1	112	1	0	0.0421739	0.478495	142.891	1080.4	0.788485	0.319268	628.644	7.07337	12.7214	-1181.26	
1	113	1	0	0.0425559	0.482783	144.171	1080.21	0.796151	0.333057	627.364	7.34601	13.1829	-1181.06	
1	114	1	0	0.0429379	0.487072	145.452	1079.97	0.804115	0.347348	626.083	7.97438	12.682	-1180.82	
1	115	1	0	0.0433201	0.49136	146.732	1079.65	0.812762	0.3611	624.803	4.62429	14.7807	-1180.49	
1	116	1	0	0.0437024	0.495648	148.013	1079.48	0.817777	0.377131	623.523	4.53898	15.1356	-1180.32	
1	117	1	0	0.0440847	0.499937	149.293	1079.32	0.822701	0.39355	622.242	4.99952	14.2749	-1180.16	
1	118	1	0	0.044467	0.504225	150.574	1079.15	0.828125	0.409037	620.962	3.45686	14.434	-1180	
1	119	1	0	0.0448495	0.508513	151.854	1078.97	0.831876	0.424699	619.682	2.20888	15.1137	-1179.81	
1	120	1	0	0.045232	0.512802	153.135	1078.77	0.834274	0.441101	618.401	1.92388	14.7022	-1179.61	
1	121	1	0	0.0456145	0.51709	154.415	1078.55	0.836362	0.45706	617.121	2.37665	15.5499	-1179.38	
1	122	1	0	0.0459971	0.521379	155.696	1078.38	0.838942	0.473941	615.84	2.39825	15.0088	-1179.22	
1	123	1	0	0.0463798	0.525667	156.976	1078.21	0.841546	0.490238	614.56	1.79174	14.1927	-1179.06	
1	124	1	0	0.0467626	0.529956	158.257	1078	0.843492	0.505651	613.279	2.08978	13.8336	-1178.85	
1	125	1	0	0.0471454	0.534244	159.537	1077.78	0.845762	0.520677	611.999	2.49719	14.254	-1178.63	
1	126	1	0	0.0475283	0.538533	160.818	1077.59	0.848475	0.536162	610.719	3.93542	14.6378	-1178.43	
1	127	1	0	0.0479112	0.542821	162.098	1077.39	0.852751	0.552067	609.438	4.90709	14.8418	-1178.21	
1	128	1	0	0.0482942	0.54711	163.379	1077.14	0.858083	0.568196	608.158	5.18601	14.9035	-1177.96	
1	129	1	0	0.0486773	0.551398	164.659	1076.97	0.863721	0.584396	606.877	5.78441	13.8103	-1177.8	
1	130	1	0	0.0490605	0.555687	165.94	1076.7	0.870009	0.59941	605.597	7.52279	15.0174	-1177.51	
1	131	1	0	0.0494437	0.559975	167.22	1076.43	0.878189	0.61574	604.316	6.57406	13.6041	-1177.26	
1	132	1	0	0.049827	0.564264	168.501	1076.22	0.88534	0.630536	603.036	6.30143	13.6321	-1177.05	
1	133	1	0	0.0502104	0.568553	169.782	1075.75	0.892195	0.645366	601.756	2.51609	12.0104	-1176.61	
1	134	1	0	0.050594	0.572841	171.062	1075.45	0.894933	0.658437	600.475	2.09526	11.8449	-1176.32	
1	135	1	0	0.0509776	0.57713	172.343	1075.2	0.897214	0.671331	599.195	2.6488	12.5279	-1176.05	
1	136	1	0	0.0513614	0.581419	173.623	1075.03	0.900098	0.684971	597.914	3.0773	12.7844	-1175.88	
1	137	1	0	0.0517452	0.585708	174.904	1074.87	0.903449	0.698893	596.634	2.6634	13.0998	-1175.71	
1	138	1	0	0.052129	0.589997	176.184	1074.67	0.90635	0.713161	595.353	2.41546	12.6379	-1175.52	
1	139	1	0	0.052513	0.594285	177.465	1074.47	0.908981	0.726927	594.073	1.88628	11.7063	-1175.33	
1	140	1	0	0.0528969	0.598574	178.746	1074.25	0.911036	0.739682	592.792	1.83055	12.4777	-1175.1	
1	141	1	0	0.053281	0.602863	180.026	1073.97	0.913031	0.753279	591.511	1.2591	12.4889	-1174.82	
1	142	1	0	0.0536652	0.607152	181.307	1073.79	0.914403	0.766891	590.231	1.3444	12.9566	-1174.63	
1	143	1	0	0.0540494	0.611441	182.587	1073.58	0.915869	0.781016	588.95	1.81018	13.7508	-1174.42	
1	144	1	0	0.0544337	0.61573	183.868	1073.41	0.917842	0.796009	587.67	1.27664	13.7021	-1174.24	
1	145	1	0	0.054818	0.620019	185.149	1073.14	0.919235	0.810952	586.389	1.57952	13.7061	-1173.97	
1	146	1	0	0.0552024	0.624308	186.429	1072.95	0.920958	0.825902	585.109	2.39692	14.0709	-1173.78	
1	147	1	0	0.0555869	0.628597	187.71	1072.76	0.923573	0.841253	583.828	2.22394	13.9074	-1173.59	
1	148	1	0	0.0559715	0.632886	188.991	1072.56	0.925999	0.856427	582.548	2.01844	15.4919	-1173.36	
1	149	1	0	0.0563561	0.637175	190.271	1072.36	0.928202	0.873334	581.267	0.942229	16.6951	-1173.15	
1	150	1	0	0.0567408	0.641464	191.552	1072.16	0.92923	0.891557	579.987	2.23073	17.1008	-1172.94	
1	151	1	0	0.0571256	0.645753	192.833	1071.97	0.931666	0.910226	578.706	2.35534	16.6208	-1172.75	
1	152	1	0	0.0575104	0.650042	194.113	1071.76	0.934237	0.928374	577.426	2.14828	16.8057	-1172.55	
1	153	1	0	0.0578953	0.654331	195.394	1071.58	0.936584	0.946727	576.145	-1.85627	16.9652	-1172.36	
1	154	1	0	0.0582802	0.65862	196.674	1071.31	0.934556	0.965258	574.865	-3.71314	17.0143	-1172.09	
1	155	1	0	0.0586653	0.662909	197.955	1071.08	0.930499	0.983846	573.584	-3.89833	17.0844	-1171.85	
1	156	1	0	0.0590504	0.667199	199.236	1070.84	0.926239	1.00251	572.304	-4.68151	17.4206	-1171.61	
1	157	1	0	0.0594356	0.671488	200.516	1070.61	0.921123	1.02155	571.023	-6.82834	16.6625	-1171.37	
1	158	1	0	0.0598209	0.675777	201.797	1070.36	0.913658	1.03977	569.743	-7.96746	16.1362	-1171.12	
1	159	1	0	0.0602062	0.680066	203.078	1069.88	0.904946	1.05741	568.462	-8.41272	16.7639	-1170.63	
1	160	1	0	0.0605918	0.684356	204.359	1069.62	0.895744	1.07575	567.181	-9.32857	17.0706	-1170.36	
1	161	1	0	0.0609774	0.688645	205.639	1069.45	0.885537	1.09443	565.901	-11.7282	18.3951	-1170.15	
1	162	1	0	0.0613631	0.692934	206.92	1069.26	0.872703	1.11456	564.62	-11.2653	18.6934	-1169.96	
1	163	1	0	0.0617488	0.697224	208.201	1069.09	0.860374	1.13502	563.34	-10.8434	18.4575	-1169.79	
1	164	1	0	0.0621346	0.701513	209.481	1068.84	0.848504	1.15522	562.059	-10.2874	17.6632	-1169.56	
1	165	1	0	0.0625205	0.705803	210.762	1068.42	0.837241	1.17456	560.779	-10.4699	18.5235	-1169.12	
1	166	1	0	0.0629065	0.710092	212.043	1068.21	0.825773	1.19485	559.498	-11.0109	19.4789	-1168.89	
1	167	1	0	0.0632926	0.714381	213.324	1068.02	0.813711	1.21619	558.218	-12.4421	19.4788	-1168.69	
1	168	1	0	0.0636787	0.718671	214.604	1067.83	0.800079	1.23753	556.937	-13.0137	19.3262	-1168.49	
1	169	1	0	0.0640649	0.72296	215.885	1067.66	0.785818	1.25871	555.657	-16.1222	20.4195	-1168.26	
1	170	1	0	0.0643846	0.726511	216.945	1067.09	0.771193	1.27723	554.597	-16.0088	20.5624	-1167.69	
1	171	1	0	0.0647711	0.7308	218.226	1066.91	0.753639	1.29978	553.317	-15.9367	20.327	-1167.51	
1	172	1	0	0.0651576	0.73509	219.507	1066.72	0.73616	1.32207	552.036	-15.5175	20.4062	-1167.33	
1	173	1	0	0.0655097	0.738997	220.673	1065.74	0.720657	1.34246	550.87	-15.4776	19.7739	-1166.35	
1	174	1	0	0.0658967	0.743287	221.954	1065.53	0.703665	1.36417	549.59	-15.4323	20.7218	-1166.13	
1	175	1	0	0.0662837	0.747576	223.235	1065.33	0.68672	1.38692	548.309	-16.1906	20.5736	-1165.92	
1	176	1	0	0.0666707	0.751866	224.515	1065.14	0.668939	1.40952	547.029	-14.6622	19.6407	-1165.76	
1	177	1	0	0.0670579	0.756156	225.796	1064.96	0.652833	1.43109	545.748	-14.6306	20.1104	-1165.57	
1	178	1	0	0.0674451	0.760446	227.077	1064.68	0.63676	1.45318	544.468	-14.8682	20.4142	-1165.28	
1	179	1	0	0.0678323	0.764736	228.358	1064.47	0.620422	1.47562	543.187	-14.0143	20.9397	-1165.08	
1	180	1	0	0.0682197	0.769025	229.639	1064.31	0.605019	1.49863	541.907	-13.6183	20.4275	-1164.93	
1	181	1	0	0.0686071	0.773315	230.919	1064.1	0.590049	1.52109	540.626	-13.9029	20.4621	-1164.72	
1	182	1	0	0.0689946	0.777605	232.2	1063.82	0.574764	1.54358	539.346	-13.7977	20.0793	-1164.44	
1	183	1	0	0.0693822	0.781895	233.481	1063.61	0.55959	1.56566	538.065	-14.8239	20.6334	-1164.21	
1	184	1	0	0.0697698	0.786185	234.762	1063.41	0.543285	1.58836	536.785	-13.4215	22.7183	-1163.99	
1	185	1	0	0.0701575	0.790475	236.043	1063.18	0.52852	1.61335	535.504	-13.4272	22.1827	-1163.77	
1	186	1	0	0.0705453	0.794765	237.324	1062.99	0.513746	1.63776	534.224	-13.5556	22.4348	-1163.57	
1	187	1	0	0.0709332	0.799055	238.604	1062.77	0.498828	1.66245	532.943	-13.1159	22.7419	-1163.35	
1	188	1	0	0.0713211	0.803345	239.885	1062.58	0.484391	1.68748	531.663	-13.3156	23.2525	-1163.14	
1	189	1	0	0.0717091	0.807635	241.166	1062.41	0.469732	1.71308	530.382	-12.9897	22.0947	-1163	
1	190	1	0	0.0720972	0.811925	242.447	1062.22	0.455429	1.73741	529.101	-13.2062	21.6717	-1162.82	
1	191	1	0	0.0724853	0.816215	243.728	1062.07	0.440886	1.76127	527.821	-12.4832	21.5666	-1162.67	
1	192	1	0	0.0728735	0.820505	245.009	1061.84	0.427137	1.78503	526.54	-11.9251	20.2321	-1162.47	
1	193	1	0	0.0732618	0.824795	246.29	1061.64	0.414	1.80732	525.26	-13.0932	19.3437	-1162.27	
1	194	1	0	0.0736501	0.829085	247.57	1061.34	0.399574	1.82863	523.979	-12.7886	19.5012	-1161.97	
1	195	1	0	0.0740385	0.833376	248.851	1061.16	0.385479	1.85012	522.699	-13.4162	19.4487	-1161.78	
1	196	1	0	0.074427	0.837666	250.132	1060.96	0.370691	1.87156	521.418	-14.4526	19.3685	-1161.57	
1	197	1	0	0.0748156	0.841956	251.413	1060.79	0.354757	1.89291	520.137	-15.2516	19.8093	-1161.38	
1	198	1	0	0.0752042	0.846246	252.694	1060.61	0.33794	1.91476	518.857	-14.6427	20.1672	-1161.21	
1	199	1	0	0.0755928	0.850537	253.975	1060.43	0.321792	1.937	517.576	-13.9468	20.4473	-1161.03	
1	200	1	0	0.0759816	0.854827	255.256	1060.07	0.306409	1.95955	516.296	-13.8998	20.7167	-1160.66	
1	201	1	0	0.0763704	0.859117	256.537	1059.88	0.291072	1.98241	515.015	-13.3074	21.5205	-1160.47	
1	202	1	0	0.0767594	0.863407	257.818	1059.68	0.276387	2.00616	513.734	-13.7953	21.8474	-1160.25	
1	203	1	0	0.0771484	0.867698	259.098	1059.46	0.261161	2.03027	512.454	-13.0031	21.5066	-1160.04	
1	204	1	0	0.0775374	0.871988	260.379	1059.23	0.246807	2.05401	511.173	-13.8152	21.5567	-1159.81	
1	205	1	0	0.0779266	0.876279	261.66	1059.05	0.231552	2.07781	509.892	-13.3937	21.9592	-1159.62	
1	206	1	0	0.0783158	0.880569	262.941	1058.86	0.216761	2.10206	508.612	-13.464	22.3536	-1159.42	
1	207	1	0	0.0787051	0.884859	264.222	1058.65	0.20189	2.12675	507.331	-13.5427	22.6616	-1159.2	
1	208	1	0	0.0790944	0.88915	265.503	1058.44	0.186929	2.15179	506.051	-13.1446	22.8718	-1159	
1	209	1	0	0.0794838	0.89344	266.784	1058.26	0.172405	2.17706	504.77	-12.5162	22.9704	-1158.82	
1	210	1	0	0.0798733	0.897731	268.065	1057.98	0.158573	2.20244	503.489	-13.3203	22.6804	-1158.53	
1	211	1	0	0.0802629	0.902021	269.346	1057.76	0.143849	2.22752	502.209	-13.8336	22.4444	-1158.31	
1	212	1	0	0.0806526	0.906312	270.627	1057.53	0.128555	2.25233	500.928	-14.2437	22.8958	-1158.07	
1	213	1	0	0.080935	0.909422	271.555	1057.4	0.117139	2.27068	500	-13.9592	22.6913	-1157.94	
1	214	1	0	0.081102	0.911259	272.104	1055.47	0.110442	2.28145	499.452	-15.5199	21.8313	-1156.01	
1	215	1	0	0.0814417	0.914993	273.219	1054.58	0.0956035	2.30293	498.337	-16.2809	21.9019	-1155.1	
1	216	1	0	0.0818325	0.919284	274.5	1054.37	0.0770637	2.32689	497.056	-16.5102	21.7648	-1154.89	
1	217	1	0	0.0822233	0.923575	275.781	1054.16	0.059504	2.35151	495.776	-15.4959	22.1243	-1154.68	
1	218	1	0	0.0826142	0.927866	277.062	1053.94	0.0421624	2.37606	494.495	-15.6702	22.342	-1154.45	
1	219	1	0	0.0830052	0.932157	278.343	1053.62	0.0249805	2.40073	493.214	-15.6347	22.375	-1154.14	
1	220	1	0	0.0833963	0.936448	279.624	1053.43	0.00708801	2.42521	491.934	-17.0299	22.2251	-1153.93	
1	221	1	0	0.0837874	0.940739	280.905	1053.2	-0.012356	2.45063	490.653	-17.5319	23.319	-1153.66	
1	222	1	0	0.0841786	0.94503	282.186	1052.99	-0.0316117	2.47672	489.372	-16.9429	23.7565	-1153.45	
1	223	1	0	0.0845699	0.949321	283.467	1052.41	-0.0507178	2.50339	488.092	-16.8699	24.3284	-1152.86	
1	224	1	0	0.0849615	0.953612	284.748	1052.21	-0.0695658	2.53093	486.811	-16.8575	25.011	-1152.64	
1	225	1	0	0.085353	0.957903	286.029	1051.98	-0.0883106	2.55836	485.531	-17.1162	24.2374	-1152.42	
1	226	1	0	0.0857447	0.962194	287.31	1051.57	-0.108111	2.58562	484.25	-18.2931	24.5911	-1151.98	
1	227	1	0	0.0861365	0.966485	288.591	1051.38	-0.128518	2.61242	482.969	-18.492	23.6754	-1151.82	
1	228	1	0	0.0865283	0.970776	289.872	1051.14	-0.149824	2.63911	481.689	-20.0854	24.0273	-1151.53	
